"st_fips","state","estimate","moe","year","sex","age"
49,"Utah",22618,2220,2021,"F","80-84"
49,"Utah",20981,1864,2021,"F","85+"
49,"Utah",3337975,NA,2021,NA,"total"
49,"Utah",116718,1288,2022,"M","00-04"
49,"Utah",132973,4489,2022,"M","05-09"
49,"Utah",142439,4510,2022,"M","10-14"
49,"Utah",87820,1231,2022,"M","15-17"
49,"Utah",54370,2026,2022,"M","18-19"
49,"Utah",23224,2581,2022,"M","20"
49,"Utah",30794,2836,2022,"M","21"
49,"Utah",100579,3849,2022,"M","22-24"
49,"Utah",131378,1560,2022,"M","25-29"
49,"Utah",123560,1735,2022,"M","30-34"
49,"Utah",114888,4297,2022,"M","35-39"
49,"Utah",120379,4820,2022,"M","40-44"
49,"Utah",103314,1953,2022,"M","45-49"
49,"Utah",88695,2226,2022,"M","50-54"
49,"Utah",74649,3375,2022,"M","55-59"
49,"Utah",34728,2709,2022,"M","60-61"
49,"Utah",45646,2909,2022,"M","62-64"
49,"Utah",27491,2381,2022,"M","65-66"
49,"Utah",39385,2459,2022,"M","67-69"
49,"Utah",52577,2463,2022,"M","70-74"
49,"Utah",34942,2061,2022,"M","75-79"
49,"Utah",19386,1524,2022,"M","80-84"
49,"Utah",16182,1466,2022,"M","85+"
49,"Utah",111746,1457,2022,"F","00-04"
49,"Utah",120860,4262,2022,"F","05-09"
49,"Utah",135681,4297,2022,"F","10-14"
49,"Utah",82356,1406,2022,"F","15-17"
49,"Utah",53410,1679,2022,"F","18-19"
49,"Utah",24460,2127,2022,"F","20"
49,"Utah",31869,3308,2022,"F","21"
49,"Utah",88589,3862,2022,"F","22-24"
49,"Utah",121672,1585,2022,"F","25-29"
49,"Utah",118166,1584,2022,"F","30-34"
49,"Utah",112039,4373,2022,"F","35-39"
49,"Utah",113911,4535,2022,"F","40-44"
49,"Utah",96725,1784,2022,"F","45-49"
49,"Utah",84461,1555,2022,"F","50-54"
49,"Utah",74781,3379,2022,"F","55-59"
49,"Utah",33306,2646,2022,"F","60-61"
49,"Utah",46915,2639,2022,"F","62-64"
49,"Utah",28704,2945,2022,"F","65-66"
49,"Utah",40498,2609,2022,"F","67-69"
49,"Utah",56961,2976,2022,"F","70-74"
49,"Utah",40046,1994,2022,"F","75-79"
49,"Utah",25766,2101,2022,"F","80-84"
49,"Utah",21761,1987,2022,"F","85+"
49,"Utah",3380800,NA,2022,NA,"total"
49,"Utah",118509,1637,2023,"M","00-04"
49,"Utah",130826,4345,2023,"M","05-09"
49,"Utah",141887,4317,2023,"M","10-14"
49,"Utah",89552,1522,2023,"M","15-17"
49,"Utah",53422,1557,2023,"M","18-19"
49,"Utah",27983,2859,2023,"M","20"
49,"Utah",30365,3206,2023,"M","21"
49,"Utah",90750,4176,2023,"M","22-24"
49,"Utah",135088,1564,2023,"M","25-29"
49,"Utah",126898,1872,2023,"M","30-34"
49,"Utah",119409,4604,2023,"M","35-39"
49,"Utah",119429,4691,2023,"M","40-44"
49,"Utah",105266,1895,2023,"M","45-49"
49,"Utah",90104,1409,2023,"M","50-54"
49,"Utah",76864,3366,2023,"M","55-59"
49,"Utah",28765,2173,2023,"M","60-61"
49,"Utah",49682,2822,2023,"M","62-64"
49,"Utah",26184,2270,2023,"M","65-66"
49,"Utah",40766,2768,2023,"M","67-69"
49,"Utah",57216,2725,2023,"M","70-74"
49,"Utah",34707,1928,2023,"M","75-79"
49,"Utah",20843,1825,2023,"M","80-84"
49,"Utah",17232,1688,2023,"M","85+"
49,"Utah",111372,1813,2023,"F","00-04"
49,"Utah",125305,4565,2023,"F","05-09"
49,"Utah",131258,4626,2023,"F","10-14"
49,"Utah",85196,1327,2023,"F","15-17"
49,"Utah",53915,1536,2023,"F","18-19"
49,"Utah",24908,3001,2023,"F","20"
49,"Utah",24149,2480,2023,"F","21"
49,"Utah",93318,4201,2023,"F","22-24"
49,"Utah",127086,1801,2023,"F","25-29"
49,"Utah",117518,1257,2023,"F","30-34"
49,"Utah",114366,4017,2023,"F","35-39"
49,"Utah",114990,4165,2023,"F","40-44"
49,"Utah",103240,1641,2023,"F","45-49"
49,"Utah",85266,1401,2023,"F","50-54"
49,"Utah",77321,3238,2023,"F","55-59"
49,"Utah",30483,2339,2023,"F","60-61"
49,"Utah",47495,2997,2023,"F","62-64"
49,"Utah",32940,2273,2023,"F","65-66"
49,"Utah",39865,2482,2023,"F","67-69"
49,"Utah",57641,2517,2023,"F","70-74"
49,"Utah",39162,1992,2023,"F","75-79"
49,"Utah",24821,1991,2023,"F","80-84"
49,"Utah",24372,1742,2023,"F","85+"
49,"Utah",3417734,NA,2023,NA,"total"
50,"Vermont",16489,533,2010,"M","00-04"
50,"Vermont",16836,1449,2010,"M","05-09"
50,"Vermont",20559,1325,2010,"M","10-14"
50,"Vermont",13059,590,2010,"M","15-17"
50,"Vermont",10663,469,2010,"M","18-19"
50,"Vermont",6339,1167,2010,"M","20"
50,"Vermont",4428,776,2010,"M","21"
50,"Vermont",12477,1276,2010,"M","22-24"
50,"Vermont",17620,539,2010,"M","25-29"
50,"Vermont",16734,351,2010,"M","30-34"
50,"Vermont",17207,1374,2010,"M","35-39"
50,"Vermont",21110,1312,2010,"M","40-44"
50,"Vermont",24097,298,2010,"M","45-49"
50,"Vermont",25299,273,2010,"M","50-54"
50,"Vermont",23731,1215,2010,"M","55-59"
50,"Vermont",9569,1117,2010,"M","60-61"
50,"Vermont",11575,1244,2010,"M","62-64"
50,"Vermont",6146,843,2010,"M","65-66"
50,"Vermont",8950,823,2010,"M","67-69"
50,"Vermont",8657,834,2010,"M","70-74"
50,"Vermont",7388,862,2010,"M","75-79"
50,"Vermont",4879,653,2010,"M","80-84"
50,"Vermont",4360,708,2010,"M","85+"
50,"Vermont",15779,491,2010,"F","00-04"
50,"Vermont",15840,1192,2010,"F","05-09"
50,"Vermont",19309,1150,2010,"F","10-14"
50,"Vermont",11790,441,2010,"F","15-17"
50,"Vermont",9645,542,2010,"F","18-19"
50,"Vermont",4935,997,2010,"F","20"
50,"Vermont",4654,948,2010,"F","21"
50,"Vermont",12116,1274,2010,"F","22-24"
50,"Vermont",17916,698,2010,"F","25-29"
50,"Vermont",17458,476,2010,"F","30-34"
50,"Vermont",17887,1620,2010,"F","35-39"
50,"Vermont",21482,1532,2010,"F","40-44"
50,"Vermont",25383,439,2010,"F","45-49"
50,"Vermont",26616,416,2010,"F","50-54"
50,"Vermont",26725,1418,2010,"F","55-59"
50,"Vermont",7951,940,2010,"F","60-61"
50,"Vermont",11451,1034,2010,"F","62-64"
50,"Vermont",7026,871,2010,"F","65-66"
50,"Vermont",9101,880,2010,"F","67-69"
50,"Vermont",9683,1124,2010,"F","70-74"
50,"Vermont",8253,986,2010,"F","75-79"
50,"Vermont",7896,1036,2010,"F","80-84"
50,"Vermont",8892,1130,2010,"F","85+"
50,"Vermont",625960,NA,2010,NA,"total"
50,"Vermont",15526,464,2011,"M","00-04"
50,"Vermont",16622,1337,2011,"M","05-09"
50,"Vermont",20190,1226,2011,"M","10-14"
50,"Vermont",12034,357,2011,"M","15-17"
50,"Vermont",10694,550,2011,"M","18-19"
50,"Vermont",5765,993,2011,"M","20"
50,"Vermont",5221,935,2011,"M","21"
50,"Vermont",12036,1086,2011,"M","22-24"
50,"Vermont",17578,461,2011,"M","25-29"
50,"Vermont",17409,533,2011,"M","30-34"
50,"Vermont",17011,1447,2011,"M","35-39"
50,"Vermont",21815,1263,2011,"M","40-44"
50,"Vermont",22794,257,2011,"M","45-49"
50,"Vermont",25547,397,2011,"M","50-54"
50,"Vermont",24992,1370,2011,"M","55-59"
50,"Vermont",8003,1066,2011,"M","60-61"
50,"Vermont",13304,1317,2011,"M","62-64"
50,"Vermont",6578,719,2011,"M","65-66"
50,"Vermont",7776,748,2011,"M","67-69"
50,"Vermont",10711,840,2011,"M","70-74"
50,"Vermont",8004,842,2011,"M","75-79"
50,"Vermont",5314,765,2011,"M","80-84"
50,"Vermont",3469,671,2011,"M","85+"
50,"Vermont",15247,516,2011,"F","00-04"
50,"Vermont",16058,1130,2011,"F","05-09"
50,"Vermont",18199,1205,2011,"F","10-14"
50,"Vermont",12045,532,2011,"F","15-17"
50,"Vermont",10277,550,2011,"F","18-19"
50,"Vermont",6043,1482,2011,"F","20"
50,"Vermont",4662,984,2011,"F","21"
50,"Vermont",11160,1475,2011,"F","22-24"
50,"Vermont",17215,430,2011,"F","25-29"
50,"Vermont",18162,601,2011,"F","30-34"
50,"Vermont",17338,1361,2011,"F","35-39"
50,"Vermont",21252,1294,2011,"F","40-44"
50,"Vermont",24505,421,2011,"F","45-49"
50,"Vermont",26902,449,2011,"F","50-54"
50,"Vermont",25457,1195,2011,"F","55-59"
50,"Vermont",9222,1243,2011,"F","60-61"
50,"Vermont",12505,1126,2011,"F","62-64"
50,"Vermont",6230,689,2011,"F","65-66"
50,"Vermont",9695,872,2011,"F","67-69"
50,"Vermont",10752,861,2011,"F","70-74"
50,"Vermont",8886,931,2011,"F","75-79"
50,"Vermont",8067,857,2011,"F","80-84"
50,"Vermont",8159,906,2011,"F","85+"
50,"Vermont",626431,NA,2011,NA,"total"
50,"Vermont",16283,737,2012,"M","00-04"
50,"Vermont",16964,1102,2012,"M","05-09"
50,"Vermont",19223,1274,2012,"M","10-14"
50,"Vermont",11685,250,2012,"M","15-17"
50,"Vermont",10877,512,2012,"M","18-19"
50,"Vermont",6229,1031,2012,"M","20"
50,"Vermont",4767,775,2012,"M","21"
50,"Vermont",12597,1079,2012,"M","22-24"
50,"Vermont",18256,598,2012,"M","25-29"
50,"Vermont",16928,341,2012,"M","30-34"
50,"Vermont",17200,1165,2012,"M","35-39"
50,"Vermont",19279,1057,2012,"M","40-44"
50,"Vermont",22091,340,2012,"M","45-49"
50,"Vermont",25527,499,2012,"M","50-54"
50,"Vermont",25725,1221,2012,"M","55-59"
50,"Vermont",8281,909,2012,"M","60-61"
50,"Vermont",12919,1096,2012,"M","62-64"
50,"Vermont",7645,797,2012,"M","65-66"
50,"Vermont",8523,844,2012,"M","67-69"
50,"Vermont",11104,888,2012,"M","70-74"
50,"Vermont",7339,782,2012,"M","75-79"
50,"Vermont",4992,671,2012,"M","80-84"
50,"Vermont",4750,732,2012,"M","85+"
50,"Vermont",14728,438,2012,"F","00-04"
50,"Vermont",15940,1273,2012,"F","05-09"
50,"Vermont",17662,1136,2012,"F","10-14"
50,"Vermont",11404,403,2012,"F","15-17"
50,"Vermont",11385,587,2012,"F","18-19"
50,"Vermont",4122,757,2012,"F","20"
50,"Vermont",6259,1036,2012,"F","21"
50,"Vermont",10938,1128,2012,"F","22-24"
50,"Vermont",17665,507,2012,"F","25-29"
50,"Vermont",17451,307,2012,"F","30-34"
50,"Vermont",15126,1183,2012,"F","35-39"
50,"Vermont",21819,1213,2012,"F","40-44"
50,"Vermont",23269,471,2012,"F","45-49"
50,"Vermont",26817,406,2012,"F","50-54"
50,"Vermont",25466,1303,2012,"F","55-59"
50,"Vermont",9672,1070,2012,"F","60-61"
50,"Vermont",12968,1247,2012,"F","62-64"
50,"Vermont",7370,794,2012,"F","65-66"
50,"Vermont",8963,812,2012,"F","67-69"
50,"Vermont",12349,873,2012,"F","70-74"
50,"Vermont",8791,973,2012,"F","75-79"
50,"Vermont",7925,1011,2012,"F","80-84"
50,"Vermont",8738,968,2012,"F","85+"
50,"Vermont",626011,NA,2012,NA,"total"
50,"Vermont",16115,681,2013,"M","00-04"
50,"Vermont",18902,1067,2013,"M","05-09"
50,"Vermont",16991,1067,2013,"M","10-14"
50,"Vermont",11830,563,2013,"M","15-17"
50,"Vermont",10217,940,2013,"M","18-19"
50,"Vermont",5423,1169,2013,"M","20"
50,"Vermont",5346,1115,2013,"M","21"
50,"Vermont",12594,1211,2013,"M","22-24"
50,"Vermont",18026,556,2013,"M","25-29"
50,"Vermont",17422,433,2013,"M","30-34"
50,"Vermont",17361,1663,2013,"M","35-39"
50,"Vermont",18991,1341,2013,"M","40-44"
50,"Vermont",21325,375,2013,"M","45-49"
50,"Vermont",25116,455,2013,"M","50-54"
50,"Vermont",24023,1240,2013,"M","55-59"
50,"Vermont",9648,1077,2013,"M","60-61"
50,"Vermont",12657,1229,2013,"M","62-64"
50,"Vermont",8485,996,2013,"M","65-66"
50,"Vermont",8561,1040,2013,"M","67-69"
50,"Vermont",12197,1047,2013,"M","70-74"
50,"Vermont",7732,700,2013,"M","75-79"
50,"Vermont",4253,732,2013,"M","80-84"
50,"Vermont",5457,736,2013,"M","85+"
50,"Vermont",14191,560,2013,"F","00-04"
50,"Vermont",16697,1204,2013,"F","05-09"
50,"Vermont",17783,1278,2013,"F","10-14"
50,"Vermont",11621,676,2013,"F","15-17"
50,"Vermont",10113,701,2013,"F","18-19"
50,"Vermont",4470,846,2013,"F","20"
50,"Vermont",4142,863,2013,"F","21"
50,"Vermont",14021,1335,2013,"F","22-24"
50,"Vermont",17084,285,2013,"F","25-29"
50,"Vermont",17896,554,2013,"F","30-34"
50,"Vermont",17951,1169,2013,"F","35-39"
50,"Vermont",18387,1222,2013,"F","40-44"
50,"Vermont",22587,485,2013,"F","45-49"
50,"Vermont",26032,470,2013,"F","50-54"
50,"Vermont",25163,1431,2013,"F","55-59"
50,"Vermont",10004,1163,2013,"F","60-61"
50,"Vermont",13843,1110,2013,"F","62-64"
50,"Vermont",8985,944,2013,"F","65-66"
50,"Vermont",9432,976,2013,"F","67-69"
50,"Vermont",12220,968,2013,"F","70-74"
50,"Vermont",9713,878,2013,"F","75-79"
50,"Vermont",8154,835,2013,"F","80-84"
50,"Vermont",7469,855,2013,"F","85+"
50,"Vermont",626630,NA,2013,NA,"total"
50,"Vermont",16610,680,2014,"M","00-04"
50,"Vermont",16705,1132,2014,"M","05-09"
50,"Vermont",18260,1144,2014,"M","10-14"
50,"Vermont",11540,484,2014,"M","15-17"
50,"Vermont",10551,648,2014,"M","18-19"
50,"Vermont",5363,820,2014,"M","20"
50,"Vermont",4473,823,2014,"M","21"
50,"Vermont",13721,1192,2014,"M","22-24"
50,"Vermont",18324,705,2014,"M","25-29"
50,"Vermont",17896,528,2014,"M","30-34"
50,"Vermont",16111,1451,2014,"M","35-39"
50,"Vermont",19451,1503,2014,"M","40-44"
50,"Vermont",20051,254,2014,"M","45-49"
50,"Vermont",23707,308,2014,"M","50-54"
50,"Vermont",25061,1377,2014,"M","55-59"
50,"Vermont",9649,1154,2014,"M","60-61"
50,"Vermont",12102,1143,2014,"M","62-64"
50,"Vermont",8115,863,2014,"M","65-66"
50,"Vermont",9079,810,2014,"M","67-69"
50,"Vermont",13538,886,2014,"M","70-74"
50,"Vermont",7196,760,2014,"M","75-79"
50,"Vermont",5880,813,2014,"M","80-84"
50,"Vermont",5133,559,2014,"M","85+"
50,"Vermont",14271,524,2014,"F","00-04"
50,"Vermont",17391,1399,2014,"F","05-09"
50,"Vermont",15261,1386,2014,"F","10-14"
50,"Vermont",11772,601,2014,"F","15-17"
50,"Vermont",9601,780,2014,"F","18-19"
50,"Vermont",3967,1073,2014,"F","20"
50,"Vermont",4883,1028,2014,"F","21"
50,"Vermont",13914,1313,2014,"F","22-24"
50,"Vermont",17845,567,2014,"F","25-29"
50,"Vermont",18831,805,2014,"F","30-34"
50,"Vermont",17457,1287,2014,"F","35-39"
50,"Vermont",19271,1353,2014,"F","40-44"
50,"Vermont",21029,406,2014,"F","45-49"
50,"Vermont",25214,425,2014,"F","50-54"
50,"Vermont",26670,1677,2014,"F","55-59"
50,"Vermont",9882,1147,2014,"F","60-61"
50,"Vermont",13073,1238,2014,"F","62-64"
50,"Vermont",7862,784,2014,"F","65-66"
50,"Vermont",10833,1029,2014,"F","67-69"
50,"Vermont",13236,1123,2014,"F","70-74"
50,"Vermont",9297,881,2014,"F","75-79"
50,"Vermont",8265,947,2014,"F","80-84"
50,"Vermont",8221,949,2014,"F","85+"
50,"Vermont",626562,NA,2014,NA,"total"
50,"Vermont",15328,386,2015,"M","00-04"
50,"Vermont",16394,1312,2015,"M","05-09"
50,"Vermont",18433,1283,2015,"M","10-14"
50,"Vermont",11589,397,2015,"M","15-17"
50,"Vermont",11665,915,2015,"M","18-19"
50,"Vermont",5119,978,2015,"M","20"
50,"Vermont",5801,1524,2015,"M","21"
50,"Vermont",12258,1565,2015,"M","22-24"
50,"Vermont",17728,538,2015,"M","25-29"
50,"Vermont",18026,698,2015,"M","30-34"
50,"Vermont",17336,1303,2015,"M","35-39"
50,"Vermont",17014,1306,2015,"M","40-44"
50,"Vermont",20577,492,2015,"M","45-49"
50,"Vermont",23351,384,2015,"M","50-54"
50,"Vermont",24331,1601,2015,"M","55-59"
50,"Vermont",9941,1216,2015,"M","60-61"
50,"Vermont",13369,1308,2015,"M","62-64"
50,"Vermont",8616,935,2015,"M","65-66"
50,"Vermont",10955,912,2015,"M","67-69"
50,"Vermont",12064,969,2015,"M","70-74"
50,"Vermont",7291,834,2015,"M","75-79"
50,"Vermont",6337,809,2015,"M","80-84"
50,"Vermont",5029,691,2015,"M","85+"
50,"Vermont",14844,562,2015,"F","00-04"
50,"Vermont",15841,1222,2015,"F","05-09"
50,"Vermont",16078,1242,2015,"F","10-14"
50,"Vermont",11653,613,2015,"F","15-17"
50,"Vermont",9532,650,2015,"F","18-19"
50,"Vermont",6223,1198,2015,"F","20"
50,"Vermont",5379,1238,2015,"F","21"
50,"Vermont",11251,1424,2015,"F","22-24"
50,"Vermont",16830,614,2015,"F","25-29"
50,"Vermont",18149,579,2015,"F","30-34"
50,"Vermont",19481,1340,2015,"F","35-39"
50,"Vermont",16020,1236,2015,"F","40-44"
50,"Vermont",21178,588,2015,"F","45-49"
50,"Vermont",25282,575,2015,"F","50-54"
50,"Vermont",25140,1572,2015,"F","55-59"
50,"Vermont",11194,1268,2015,"F","60-61"
50,"Vermont",13623,1135,2015,"F","62-64"
50,"Vermont",8379,1094,2015,"F","65-66"
50,"Vermont",11687,1122,2015,"F","67-69"
50,"Vermont",13014,1035,2015,"F","70-74"
50,"Vermont",9635,988,2015,"F","75-79"
50,"Vermont",7487,911,2015,"F","80-84"
50,"Vermont",9590,927,2015,"F","85+"
50,"Vermont",626042,NA,2015,NA,"total"
50,"Vermont",16362,661,2016,"M","00-04"
50,"Vermont",16479,1384,2016,"M","05-09"
50,"Vermont",17395,1341,2016,"M","10-14"
50,"Vermont",10864,573,2016,"M","15-17"
50,"Vermont",10977,794,2016,"M","18-19"
50,"Vermont",6650,1168,2016,"M","20"
50,"Vermont",5506,1085,2016,"M","21"
50,"Vermont",11012,1527,2016,"M","22-24"
50,"Vermont",18862,720,2016,"M","25-29"
50,"Vermont",17163,458,2016,"M","30-34"
50,"Vermont",16569,1326,2016,"M","35-39"
50,"Vermont",18596,1688,2016,"M","40-44"
50,"Vermont",19894,540,2016,"M","45-49"
50,"Vermont",22590,675,2016,"M","50-54"
50,"Vermont",23724,1319,2016,"M","55-59"
50,"Vermont",9653,951,2016,"M","60-61"
50,"Vermont",13945,1354,2016,"M","62-64"
50,"Vermont",8824,1053,2016,"M","65-66"
50,"Vermont",10553,1062,2016,"M","67-69"
50,"Vermont",13916,1029,2016,"M","70-74"
50,"Vermont",8852,811,2016,"M","75-79"
50,"Vermont",4792,636,2016,"M","80-84"
50,"Vermont",4696,783,2016,"M","85+"
50,"Vermont",14102,523,2016,"F","00-04"
50,"Vermont",16601,1298,2016,"F","05-09"
50,"Vermont",16581,1203,2016,"F","10-14"
50,"Vermont",10300,450,2016,"F","15-17"
50,"Vermont",9629,879,2016,"F","18-19"
50,"Vermont",4726,918,2016,"F","20"
50,"Vermont",5719,1384,2016,"F","21"
50,"Vermont",12128,1415,2016,"F","22-24"
50,"Vermont",18385,959,2016,"F","25-29"
50,"Vermont",17475,489,2016,"F","30-34"
50,"Vermont",17864,1504,2016,"F","35-39"
50,"Vermont",17490,1532,2016,"F","40-44"
50,"Vermont",20548,555,2016,"F","45-49"
50,"Vermont",23692,404,2016,"F","50-54"
50,"Vermont",25629,1437,2016,"F","55-59"
50,"Vermont",10023,1195,2016,"F","60-61"
50,"Vermont",13861,1287,2016,"F","62-64"
50,"Vermont",7115,897,2016,"F","65-66"
50,"Vermont",13516,1231,2016,"F","67-69"
50,"Vermont",15051,1176,2016,"F","70-74"
50,"Vermont",9846,1041,2016,"F","75-79"
50,"Vermont",6923,908,2016,"F","80-84"
50,"Vermont",9516,988,2016,"F","85+"
50,"Vermont",624594,NA,2016,NA,"total"
50,"Vermont",15637,720,2017,"M","00-04"
50,"Vermont",16491,1661,2017,"M","05-09"
50,"Vermont",17899,1571,2017,"M","10-14"
50,"Vermont",10784,538,2017,"M","15-17"
50,"Vermont",9750,811,2017,"M","18-19"
50,"Vermont",5334,1072,2017,"M","20"
50,"Vermont",6134,1194,2017,"M","21"
50,"Vermont",13610,1421,2017,"M","22-24"
50,"Vermont",19178,600,2017,"M","25-29"
50,"Vermont",17854,803,2017,"M","30-34"
50,"Vermont",18119,1381,2017,"M","35-39"
50,"Vermont",16044,1421,2017,"M","40-44"
50,"Vermont",19069,397,2017,"M","45-49"
50,"Vermont",21319,435,2017,"M","50-54"
50,"Vermont",22936,1494,2017,"M","55-59"
50,"Vermont",10574,1180,2017,"M","60-61"
50,"Vermont",13336,1172,2017,"M","62-64"
50,"Vermont",8040,1055,2017,"M","65-66"
50,"Vermont",11590,987,2017,"M","67-69"
50,"Vermont",14471,1092,2017,"M","70-74"
50,"Vermont",8716,828,2017,"M","75-79"
50,"Vermont",6870,943,2017,"M","80-84"
50,"Vermont",4055,644,2017,"M","85+"
50,"Vermont",14459,552,2017,"F","00-04"
50,"Vermont",15337,1203,2017,"F","05-09"
50,"Vermont",17083,1395,2017,"F","10-14"
50,"Vermont",10065,522,2017,"F","15-17"
50,"Vermont",9418,832,2017,"F","18-19"
50,"Vermont",5254,1044,2017,"F","20"
50,"Vermont",4261,1058,2017,"F","21"
50,"Vermont",12874,1211,2017,"F","22-24"
50,"Vermont",18801,894,2017,"F","25-29"
50,"Vermont",18031,634,2017,"F","30-34"
50,"Vermont",19086,1588,2017,"F","35-39"
50,"Vermont",15988,1545,2017,"F","40-44"
50,"Vermont",19707,492,2017,"F","45-49"
50,"Vermont",22680,501,2017,"F","50-54"
50,"Vermont",25237,1388,2017,"F","55-59"
50,"Vermont",10601,1084,2017,"F","60-61"
50,"Vermont",13557,1170,2017,"F","62-64"
50,"Vermont",7938,921,2017,"F","65-66"
50,"Vermont",12147,1206,2017,"F","67-69"
50,"Vermont",16775,1294,2017,"F","70-74"
50,"Vermont",11089,1073,2017,"F","75-79"
50,"Vermont",6219,981,2017,"F","80-84"
50,"Vermont",9240,1012,2017,"F","85+"
50,"Vermont",623657,NA,2017,NA,"total"
50,"Vermont",15078,535,2018,"M","00-04"
50,"Vermont",15360,1430,2018,"M","05-09"
50,"Vermont",17916,1454,2018,"M","10-14"
50,"Vermont",10587,676,2018,"M","15-17"
50,"Vermont",12038,1190,2018,"M","18-19"
50,"Vermont",5805,1188,2018,"M","20"
50,"Vermont",4829,988,2018,"M","21"
50,"Vermont",11081,1342,2018,"M","22-24"
50,"Vermont",19470,730,2018,"M","25-29"
50,"Vermont",17977,515,2018,"M","30-34"
50,"Vermont",18527,1426,2018,"M","35-39"
50,"Vermont",15958,1357,2018,"M","40-44"
50,"Vermont",19156,565,2018,"M","45-49"
50,"Vermont",20925,654,2018,"M","50-54"
50,"Vermont",23285,1464,2018,"M","55-59"
50,"Vermont",9149,1107,2018,"M","60-61"
50,"Vermont",14201,1170,2018,"M","62-64"
50,"Vermont",8556,1065,2018,"M","65-66"
50,"Vermont",11395,1303,2018,"M","67-69"
50,"Vermont",16750,1223,2018,"M","70-74"
50,"Vermont",10136,863,2018,"M","75-79"
50,"Vermont",5704,733,2018,"M","80-84"
50,"Vermont",4235,667,2018,"M","85+"
50,"Vermont",13732,346,2018,"F","00-04"
50,"Vermont",16659,1471,2018,"F","05-09"
50,"Vermont",16022,1630,2018,"F","10-14"
50,"Vermont",10173,579,2018,"F","15-17"
50,"Vermont",9431,904,2018,"F","18-19"
50,"Vermont",5866,1312,2018,"F","20"
50,"Vermont",4251,1174,2018,"F","21"
50,"Vermont",11647,1582,2018,"F","22-24"
50,"Vermont",19181,830,2018,"F","25-29"
50,"Vermont",18430,594,2018,"F","30-34"
50,"Vermont",18346,1645,2018,"F","35-39"
50,"Vermont",17282,1588,2018,"F","40-44"
50,"Vermont",19241,352,2018,"F","45-49"
50,"Vermont",21373,377,2018,"F","50-54"
50,"Vermont",23764,1633,2018,"F","55-59"
50,"Vermont",10126,1319,2018,"F","60-61"
50,"Vermont",15558,1409,2018,"F","62-64"
50,"Vermont",10384,1291,2018,"F","65-66"
50,"Vermont",12793,1297,2018,"F","67-69"
50,"Vermont",15877,1133,2018,"F","70-74"
50,"Vermont",11693,1046,2018,"F","75-79"
50,"Vermont",7438,962,2018,"F","80-84"
50,"Vermont",8914,984,2018,"F","85+"
50,"Vermont",626299,NA,2018,NA,"total"
50,"Vermont",15010,410,2019,"M","00-04"
50,"Vermont",15511,1227,2019,"M","05-09"
50,"Vermont",16892,1295,2019,"M","10-14"
50,"Vermont",11435,676,2019,"M","15-17"
50,"Vermont",10570,1113,2019,"M","18-19"
50,"Vermont",5557,1177,2019,"M","20"
50,"Vermont",4406,1204,2019,"M","21"
50,"Vermont",12058,1309,2019,"M","22-24"
50,"Vermont",21823,870,2019,"M","25-29"
50,"Vermont",18076,657,2019,"M","30-34"
50,"Vermont",17976,1479,2019,"M","35-39"
50,"Vermont",17463,1590,2019,"M","40-44"
50,"Vermont",18047,436,2019,"M","45-49"
50,"Vermont",20354,541,2019,"M","50-54"
50,"Vermont",20504,1451,2019,"M","55-59"
50,"Vermont",10118,1200,2019,"M","60-61"
50,"Vermont",15579,1474,2019,"M","62-64"
50,"Vermont",7791,883,2019,"M","65-66"
50,"Vermont",12659,1129,2019,"M","67-69"
50,"Vermont",16181,1182,2019,"M","70-74"
50,"Vermont",10256,889,2019,"M","75-79"
50,"Vermont",6432,890,2019,"M","80-84"
50,"Vermont",4466,770,2019,"M","85+"
50,"Vermont",14011,573,2019,"F","00-04"
